,school,date,count,school_year
2341,UMich,2012-01-18,0,2011-2012
2342,UMich,2012-01-19,0,2011-2012
2343,UMich,2012-01-20,0,2011-2012
2344,UMich,2012-01-23,0,2011-2012
2345,UMich,2012-01-24,0,2011-2012
2346,UMich,2012-01-25,0,2011-2012
2347,UMich,2012-01-26,0,2011-2012
2348,UMich,2012-01-27,0,2011-2012
2349,UMich,2012-01-30,0,2011-2012
2350,UMich,2012-01-31,0,2011-2012
2351,UMich,2012-02-01,0,2011-2012
2352,UMich,2012-02-02,0,2011-2012
2353,UMich,2012-02-03,0,2011-2012
2354,UMich,2012-02-06,0,2011-2012
2355,UMich,2012-02-07,0,2011-2012
2356,UMich,2012-02-08,0,2011-2012
2357,UMich,2012-02-09,0,2011-2012
2358,UMich,2012-02-10,0,2011-2012
2359,UMich,2012-02-13,0,2011-2012
2360,UMich,2012-02-14,0,2011-2012
2361,UMich,2012-02-15,0,2011-2012
2362,UMich,2012-02-16,0,2011-2012
2363,UMich,2012-02-17,0,2011-2012
2364,UMich,2012-02-20,0,2011-2012
2365,UMich,2012-02-21,0,2011-2012
2366,UMich,2012-02-22,0,2011-2012
2367,UMich,2012-02-23,0,2011-2012
2368,UMich,2012-02-24,1,2011-2012
2369,UMich,2012-03-05,0,2011-2012
2370,UMich,2012-03-06,0,2011-2012
2371,UMich,2012-03-07,0,2011-2012
2372,UMich,2012-03-08,0,2011-2012
2373,UMich,2012-03-09,0,2011-2012
2374,UMich,2012-03-12,0,2011-2012
2375,UMich,2012-03-13,0,2011-2012
2376,UMich,2012-03-14,0,2011-2012
2377,UMich,2012-03-15,0,2011-2012
2378,UMich,2012-03-16,0,2011-2012
2379,UMich,2012-03-19,0,2011-2012
2380,UMich,2012-03-20,0,2011-2012
2381,UMich,2012-03-21,0,2011-2012
2382,UMich,2012-03-22,1,2011-2012
2383,UMich,2012-03-23,0,2011-2012
2384,UMich,2012-03-26,0,2011-2012
2385,UMich,2012-03-27,1,2011-2012
2386,UMich,2012-03-28,0,2011-2012
2387,UMich,2012-03-29,0,2011-2012
2388,UMich,2012-03-30,0,2011-2012
2389,UMich,2012-04-02,1,2011-2012
2390,UMich,2012-04-03,0,2011-2012
2391,UMich,2012-04-04,1,2011-2012
2392,UMich,2012-04-05,1,2011-2012
2393,UMich,2012-04-06,0,2011-2012
2394,UMich,2012-04-09,0,2011-2012
2395,UMich,2012-04-10,0,2011-2012
2396,UMich,2012-04-11,1,2011-2012
2397,UMich,2012-04-12,0,2011-2012
2398,UMich,2012-04-13,0,2011-2012
2399,UMich,2012-04-16,0,2011-2012
2400,UMich,2012-04-17,0,2011-2012
2401,UMich,2012-05-01,0,2011-2012
2402,UMich,2012-05-07,0,2011-2012
2403,UMich,2012-05-14,0,2011-2012
2404,UMich,2012-05-21,0,2011-2012
2405,UMich,2012-05-29,0,2011-2012
2406,UMich,2012-06-04,0,2011-2012
2407,UMich,2012-06-11,0,2011-2012
2408,UMich,2012-06-18,0,2011-2012
2409,UMich,2012-06-27,0,2011-2012
2410,UMich,2012-07-02,0,2011-2012
2411,UMich,2012-07-09,0,2011-2012
2412,UMich,2012-07-16,0,2011-2012
2413,UMich,2012-07-23,0,2011-2012
2414,UMich,2012-07-30,0,2011-2012
2415,UMich,2012-08-06,0,2012-2013
2416,UMich,2012-08-13,0,2012-2013
2417,UMich,2012-09-04,0,2012-2013
2418,UMich,2012-09-05,0,2012-2013
2419,UMich,2012-09-06,0,2012-2013
2420,UMich,2012-09-07,1,2012-2013
2421,UMich,2012-09-10,0,2012-2013
2422,UMich,2012-09-11,1,2012-2013
2423,UMich,2012-09-12,0,2012-2013
2424,UMich,2012-09-13,0,2012-2013
2425,UMich,2012-09-14,0,2012-2013
2426,UMich,2012-09-17,0,2012-2013
2427,UMich,2012-09-18,0,2012-2013
2428,UMich,2012-09-19,1,2012-2013
2429,UMich,2012-09-20,0,2012-2013
2430,UMich,2012-09-21,0,2012-2013
2431,UMich,2012-09-24,0,2012-2013
2432,UMich,2012-09-25,0,2012-2013
2433,UMich,2012-09-26,0,2012-2013
2434,UMich,2012-09-27,1,2012-2013
2435,UMich,2012-09-28,0,2012-2013
2436,UMich,2012-10-01,0,2012-2013
2437,UMich,2012-10-02,0,2012-2013
2438,UMich,2012-10-03,0,2012-2013
2439,UMich,2012-10-04,0,2012-2013
2440,UMich,2012-10-05,0,2012-2013
2441,UMich,2012-10-08,0,2012-2013
2442,UMich,2012-10-09,0,2012-2013
2443,UMich,2012-10-10,0,2012-2013
2444,UMich,2012-10-11,0,2012-2013
2445,UMich,2012-10-12,0,2012-2013
2446,UMich,2012-10-17,0,2012-2013
2447,UMich,2012-10-18,0,2012-2013
2448,UMich,2012-10-19,0,2012-2013
2449,UMich,2012-10-22,0,2012-2013
2450,UMich,2012-10-23,0,2012-2013
2451,UMich,2012-10-24,0,2012-2013
2452,UMich,2012-10-25,1,2012-2013
2453,UMich,2012-10-26,0,2012-2013
2454,UMich,2012-10-29,0,2012-2013
2455,UMich,2012-10-30,0,2012-2013
2456,UMich,2012-10-31,0,2012-2013
2457,UMich,2012-11-01,0,2012-2013
2458,UMich,2012-11-02,0,2012-2013
2459,UMich,2012-11-05,1,2012-2013
2460,UMich,2012-11-06,0,2012-2013
2461,UMich,2012-11-07,0,2012-2013
2462,UMich,2012-11-08,0,2012-2013
2463,UMich,2012-11-09,0,2012-2013
2464,UMich,2012-11-12,0,2012-2013
2465,UMich,2012-11-13,0,2012-2013
2466,UMich,2012-11-14,0,2012-2013
2467,UMich,2012-11-15,1,2012-2013
2468,UMich,2012-11-16,0,2012-2013
2469,UMich,2012-11-19,0,2012-2013
2470,UMich,2012-11-20,0,2012-2013
2471,UMich,2012-11-21,0,2012-2013
2472,UMich,2012-11-26,0,2012-2013
2473,UMich,2012-11-27,0,2012-2013
2474,UMich,2012-11-28,0,2012-2013
2475,UMich,2012-11-29,0,2012-2013
2476,UMich,2012-11-30,0,2012-2013
2477,UMich,2012-12-03,0,2012-2013
2478,UMich,2012-12-04,0,2012-2013
2479,UMich,2012-12-05,1,2012-2013
2480,UMich,2012-12-06,0,2012-2013
2481,UMich,2012-12-07,0,2012-2013
2482,UMich,2012-12-10,0,2012-2013
2483,UMich,2012-12-11,0,2012-2013
2484,UMich,2013-01-09,0,2012-2013
2485,UMich,2013-01-10,0,2012-2013
2486,UMich,2013-01-11,0,2012-2013
2487,UMich,2013-01-14,0,2012-2013
2488,UMich,2013-01-15,0,2012-2013
2489,UMich,2013-01-16,1,2012-2013
2490,UMich,2013-01-17,0,2012-2013
2491,UMich,2013-01-18,0,2012-2013
2492,UMich,2013-01-22,0,2012-2013
2493,UMich,2013-01-23,0,2012-2013
2494,UMich,2013-01-24,0,2012-2013
2495,UMich,2013-01-25,0,2012-2013
2496,UMich,2013-01-28,0,2012-2013
2497,UMich,2013-01-29,0,2012-2013
2498,UMich,2013-01-30,0,2012-2013
2499,UMich,2013-01-31,0,2012-2013
2500,UMich,2013-02-01,0,2012-2013
2501,UMich,2013-02-04,0,2012-2013
2502,UMich,2013-02-05,0,2012-2013
2503,UMich,2013-02-06,0,2012-2013
2504,UMich,2013-02-07,0,2012-2013
2505,UMich,2013-02-08,0,2012-2013
2506,UMich,2013-02-11,0,2012-2013
2507,UMich,2013-02-12,1,2012-2013
2508,UMich,2013-02-13,0,2012-2013
2509,UMich,2013-02-14,0,2012-2013
2510,UMich,2013-02-15,0,2012-2013
2511,UMich,2013-02-18,0,2012-2013
2512,UMich,2013-02-19,0,2012-2013
2513,UMich,2013-02-20,0,2012-2013
2514,UMich,2013-02-21,1,2012-2013
2515,UMich,2013-02-22,1,2012-2013
2516,UMich,2013-02-25,0,2012-2013
2517,UMich,2013-02-26,0,2012-2013
2518,UMich,2013-02-27,0,2012-2013
2519,UMich,2013-02-28,0,2012-2013
2520,UMich,2013-03-01,0,2012-2013
2521,UMich,2013-03-11,0,2012-2013
2522,UMich,2013-03-12,1,2012-2013
2523,UMich,2013-03-13,1,2012-2013
2524,UMich,2013-03-14,0,2012-2013
2525,UMich,2013-03-15,0,2012-2013
2526,UMich,2013-03-18,0,2012-2013
2527,UMich,2013-03-19,0,2012-2013
2528,UMich,2013-03-20,0,2012-2013
2529,UMich,2013-03-21,0,2012-2013
2530,UMich,2013-03-22,0,2012-2013
2531,UMich,2013-03-25,0,2012-2013
2532,UMich,2013-03-26,1,2012-2013
2533,UMich,2013-03-27,0,2012-2013
2534,UMich,2013-03-28,0,2012-2013
2535,UMich,2013-03-29,0,2012-2013
2536,UMich,2013-04-02,0,2012-2013
2537,UMich,2013-04-03,0,2012-2013
2538,UMich,2013-04-04,1,2012-2013
2539,UMich,2013-04-05,1,2012-2013
2540,UMich,2013-04-08,0,2012-2013
2541,UMich,2013-04-09,0,2012-2013
2542,UMich,2013-04-10,0,2012-2013
2543,UMich,2013-04-11,1,2012-2013
2544,UMich,2013-04-12,1,2012-2013
2545,UMich,2013-04-15,0,2012-2013
2546,UMich,2013-04-16,0,2012-2013
2547,UMich,2013-04-17,1,2012-2013
2548,UMich,2013-04-18,0,2012-2013
2549,UMich,2013-04-19,0,2012-2013
2550,UMich,2013-04-22,1,2012-2013
2551,UMich,2013-04-23,0,2012-2013
2552,UMich,2013-05-09,0,2012-2013
2553,UMich,2013-05-16,0,2012-2013
2554,UMich,2013-05-23,0,2012-2013
2555,UMich,2013-05-30,0,2012-2013
2556,UMich,2013-06-06,0,2012-2013
2557,UMich,2013-06-13,0,2012-2013
2558,UMich,2013-06-20,0,2012-2013
2559,UMich,2013-06-27,0,2012-2013
2560,UMich,2013-07-03,0,2012-2013
2561,UMich,2013-07-11,0,2012-2013
2562,UMich,2013-07-18,0,2012-2013
2563,UMich,2013-07-25,0,2012-2013
2564,UMich,2013-08-01,0,2013-2014
2565,UMich,2013-08-08,0,2013-2014
2566,UMich,2013-09-03,0,2013-2014
2567,UMich,2013-09-04,0,2013-2014
2568,UMich,2013-09-05,0,2013-2014
2569,UMich,2013-09-06,0,2013-2014
2570,UMich,2013-09-09,0,2013-2014
2571,UMich,2013-09-10,0,2013-2014
2572,UMich,2013-09-11,0,2013-2014
2573,UMich,2013-09-12,0,2013-2014
2574,UMich,2013-09-13,0,2013-2014
2575,UMich,2013-09-16,0,2013-2014
2576,UMich,2013-09-17,1,2013-2014
2577,UMich,2013-09-18,0,2013-2014
2578,UMich,2013-09-19,0,2013-2014
2579,UMich,2013-09-20,0,2013-2014
2580,UMich,2013-09-23,0,2013-2014
2581,UMich,2013-09-24,0,2013-2014
2582,UMich,2013-09-25,0,2013-2014
2583,UMich,2013-09-26,0,2013-2014
2584,UMich,2013-09-27,1,2013-2014
2585,UMich,2013-09-30,0,2013-2014
2586,UMich,2013-10-01,0,2013-2014
2587,UMich,2013-10-02,0,2013-2014
2588,UMich,2013-10-03,0,2013-2014
2589,UMich,2013-10-04,0,2013-2014
2590,UMich,2013-10-07,0,2013-2014
2591,UMich,2013-10-08,0,2013-2014
2592,UMich,2013-10-09,0,2013-2014
2593,UMich,2013-10-10,0,2013-2014
2594,UMich,2013-10-11,0,2013-2014
2595,UMich,2013-10-16,0,2013-2014
2596,UMich,2013-10-17,0,2013-2014
2597,UMich,2013-10-18,0,2013-2014
2598,UMich,2013-10-21,0,2013-2014
2599,UMich,2013-10-22,0,2013-2014
2600,UMich,2013-10-23,0,2013-2014
2601,UMich,2013-10-24,0,2013-2014
2602,UMich,2013-10-25,0,2013-2014
2603,UMich,2013-10-28,0,2013-2014
2604,UMich,2013-10-29,0,2013-2014
2605,UMich,2013-10-30,0,2013-2014
2606,UMich,2013-10-31,0,2013-2014
2607,UMich,2013-11-01,0,2013-2014
2608,UMich,2013-11-04,0,2013-2014
2609,UMich,2013-11-05,0,2013-2014
2610,UMich,2013-11-06,0,2013-2014
2611,UMich,2013-11-07,0,2013-2014
2612,UMich,2013-11-08,0,2013-2014
2613,UMich,2013-11-11,0,2013-2014
2614,UMich,2013-11-12,0,2013-2014
2615,UMich,2013-11-13,0,2013-2014
2616,UMich,2013-11-14,0,2013-2014
2617,UMich,2013-11-15,0,2013-2014
2618,UMich,2013-11-18,0,2013-2014
2619,UMich,2013-11-19,1,2013-2014
2620,UMich,2013-11-20,1,2013-2014
2621,UMich,2013-11-21,0,2013-2014
2622,UMich,2013-11-22,0,2013-2014
2623,UMich,2013-11-25,1,2013-2014
2624,UMich,2013-11-26,0,2013-2014
2625,UMich,2013-11-27,0,2013-2014
2626,UMich,2013-12-02,0,2013-2014
2627,UMich,2013-12-03,0,2013-2014
2628,UMich,2013-12-04,0,2013-2014
2629,UMich,2013-12-05,0,2013-2014
2630,UMich,2013-12-06,0,2013-2014
2631,UMich,2013-12-09,0,2013-2014
2632,UMich,2013-12-10,0,2013-2014
2633,UMich,2013-12-11,1,2013-2014
2634,UMich,2014-01-08,0,2013-2014
2635,UMich,2014-01-09,1,2013-2014
2636,UMich,2014-01-10,1,2013-2014
2637,UMich,2014-01-13,1,2013-2014
2638,UMich,2014-01-14,0,2013-2014
2639,UMich,2014-01-15,1,2013-2014
2640,UMich,2014-01-16,0,2013-2014
2641,UMich,2014-01-21,0,2013-2014
2642,UMich,2014-01-23,0,2013-2014
2643,UMich,2014-01-27,0,2013-2014
2644,UMich,2014-01-28,1,2013-2014
2645,UMich,2014-01-29,0,2013-2014
2646,UMich,2014-01-30,0,2013-2014
2647,UMich,2014-01-31,0,2013-2014
2648,UMich,2014-02-03,0,2013-2014
2649,UMich,2014-02-04,0,2013-2014
2650,UMich,2014-02-05,0,2013-2014
2651,UMich,2014-02-06,0,2013-2014
2652,UMich,2014-02-07,1,2013-2014
2653,UMich,2014-02-10,0,2013-2014
2654,UMich,2014-02-11,0,2013-2014
2655,UMich,2014-02-12,0,2013-2014
2656,UMich,2014-02-13,0,2013-2014
2657,UMich,2014-02-14,0,2013-2014
2658,UMich,2014-02-17,0,2013-2014
2659,UMich,2014-02-18,0,2013-2014
2660,UMich,2014-02-19,0,2013-2014
2661,UMich,2014-02-20,1,2013-2014
2662,UMich,2014-02-21,0,2013-2014
2663,UMich,2014-02-24,0,2013-2014
2664,UMich,2014-02-25,0,2013-2014
2665,UMich,2014-02-26,0,2013-2014
2666,UMich,2014-02-27,0,2013-2014
2667,UMich,2014-02-28,0,2013-2014
2668,UMich,2014-03-10,0,2013-2014
2669,UMich,2014-03-11,0,2013-2014
2670,UMich,2014-03-12,0,2013-2014
2671,UMich,2014-03-13,0,2013-2014
2672,UMich,2014-03-14,0,2013-2014
2673,UMich,2014-03-17,0,2013-2014
2674,UMich,2014-03-18,0,2013-2014
2675,UMich,2014-03-19,1,2013-2014
2676,UMich,2014-03-20,1,2013-2014
2677,UMich,2014-03-21,1,2013-2014
2678,UMich,2014-03-24,1,2013-2014
2679,UMich,2014-03-25,0,2013-2014
2680,UMich,2014-03-26,1,2013-2014
2681,UMich,2014-03-27,0,2013-2014
2682,UMich,2014-03-28,0,2013-2014
2683,UMich,2014-03-31,0,2013-2014
2684,UMich,2014-04-01,0,2013-2014
2685,UMich,2014-04-02,1,2013-2014
2686,UMich,2014-04-03,1,2013-2014
2687,UMich,2014-04-04,0,2013-2014
2688,UMich,2014-04-07,0,2013-2014
2689,UMich,2014-04-08,0,2013-2014
2690,UMich,2014-04-09,1,2013-2014
2691,UMich,2014-04-10,0,2013-2014
2692,UMich,2014-04-11,0,2013-2014
2693,UMich,2014-04-14,0,2013-2014
2694,UMich,2014-04-15,0,2013-2014
2695,UMich,2014-04-16,0,2013-2014
2696,UMich,2014-04-17,1,2013-2014
2697,UMich,2014-04-18,0,2013-2014
2698,UMich,2014-04-21,0,2013-2014
2699,UMich,2014-04-22,0,2013-2014
2700,UMich,2014-05-08,0,2013-2014
2701,UMich,2014-05-15,0,2013-2014
2702,UMich,2014-05-22,0,2013-2014
2703,UMich,2014-05-29,0,2013-2014
2704,UMich,2014-06-05,0,2013-2014
2705,UMich,2014-06-12,0,2013-2014
2706,UMich,2014-06-19,0,2013-2014
2707,UMich,2014-06-26,0,2013-2014
2708,UMich,2014-07-03,0,2013-2014
2709,UMich,2014-07-10,0,2013-2014
2710,UMich,2014-07-16,0,2013-2014
2711,UMich,2014-07-24,0,2013-2014
2712,UMich,2014-07-31,0,2013-2014
2713,UMich,2014-08-07,0,2014-2015
2714,UMich,2014-09-02,1,2014-2015
2715,UMich,2014-09-03,1,2014-2015
2716,UMich,2014-09-04,0,2014-2015
2717,UMich,2014-09-05,0,2014-2015
2718,UMich,2014-09-08,0,2014-2015
2719,UMich,2014-09-09,0,2014-2015
2720,UMich,2014-09-10,0,2014-2015
2721,UMich,2014-09-11,0,2014-2015
2722,UMich,2014-09-12,0,2014-2015
2723,UMich,2014-09-15,0,2014-2015
2724,UMich,2014-09-16,0,2014-2015
2725,UMich,2014-09-17,0,2014-2015
2726,UMich,2014-09-18,0,2014-2015
2727,UMich,2014-09-19,0,2014-2015
2728,UMich,2014-09-22,0,2014-2015
2729,UMich,2014-09-23,1,2014-2015
2730,UMich,2014-09-24,0,2014-2015
2731,UMich,2014-09-25,0,2014-2015
2732,UMich,2014-09-26,0,2014-2015
2733,UMich,2014-09-29,0,2014-2015
2734,UMich,2014-09-30,0,2014-2015
2735,UMich,2014-10-01,0,2014-2015
2736,UMich,2014-10-02,0,2014-2015
2737,UMich,2014-10-03,0,2014-2015
2738,UMich,2014-10-06,0,2014-2015
2739,UMich,2014-10-07,0,2014-2015
2740,UMich,2014-10-08,0,2014-2015
2741,UMich,2014-10-09,0,2014-2015
2742,UMich,2014-10-10,0,2014-2015
2743,UMich,2014-10-15,0,2014-2015
2744,UMich,2014-10-16,0,2014-2015
2745,UMich,2014-10-17,0,2014-2015
2746,UMich,2014-10-20,0,2014-2015
2747,UMich,2014-10-21,0,2014-2015
2748,UMich,2014-10-22,0,2014-2015
2749,UMich,2014-10-23,0,2014-2015
2750,UMich,2014-10-24,1,2014-2015
2751,UMich,2014-10-27,0,2014-2015
2752,UMich,2014-10-28,0,2014-2015
2753,UMich,2014-10-29,0,2014-2015
2754,UMich,2014-10-30,0,2014-2015
2755,UMich,2014-10-31,0,2014-2015
2756,UMich,2014-11-03,0,2014-2015
2757,UMich,2014-11-04,0,2014-2015
2758,UMich,2014-11-05,0,2014-2015
2759,UMich,2014-11-06,0,2014-2015
2760,UMich,2014-11-07,1,2014-2015
2761,UMich,2014-11-10,0,2014-2015
2762,UMich,2014-11-11,1,2014-2015
2763,UMich,2014-11-12,0,2014-2015
2764,UMich,2014-11-13,0,2014-2015
2765,UMich,2014-11-17,0,2014-2015
2766,UMich,2014-11-18,0,2014-2015
2767,UMich,2014-11-19,1,2014-2015
2768,UMich,2014-11-20,0,2014-2015
2769,UMich,2014-11-21,0,2014-2015
2770,UMich,2014-11-24,0,2014-2015
2771,UMich,2014-11-25,0,2014-2015
2772,UMich,2014-11-26,0,2014-2015
2773,UMich,2014-12-01,0,2014-2015
2774,UMich,2014-12-02,0,2014-2015
2775,UMich,2014-12-03,0,2014-2015
2776,UMich,2014-12-04,1,2014-2015
2777,UMich,2014-12-05,0,2014-2015
2778,UMich,2014-12-08,0,2014-2015
2779,UMich,2014-12-09,0,2014-2015
2780,UMich,2014-12-10,1,2014-2015
2781,UMich,2015-01-07,1,2014-2015
2782,UMich,2015-01-08,1,2014-2015
2783,UMich,2015-01-09,0,2014-2015
2784,UMich,2015-01-12,0,2014-2015
2785,UMich,2015-01-13,0,2014-2015
2786,UMich,2015-01-14,0,2014-2015
2787,UMich,2015-01-15,0,2014-2015
2788,UMich,2015-01-16,0,2014-2015
2789,UMich,2015-01-20,0,2014-2015
2790,UMich,2015-01-21,0,2014-2015
2791,UMich,2015-01-22,0,2014-2015
2792,UMich,2015-01-23,0,2014-2015
2793,UMich,2015-01-26,0,2014-2015
2794,UMich,2015-01-27,0,2014-2015
2795,UMich,2015-01-28,1,2014-2015
2796,UMich,2015-01-29,0,2014-2015
2797,UMich,2015-01-30,0,2014-2015
2798,UMich,2015-02-02,0,2014-2015
2799,UMich,2015-02-03,0,2014-2015
2800,UMich,2015-02-04,0,2014-2015
2801,UMich,2015-02-05,1,2014-2015
2802,UMich,2015-02-06,0,2014-2015
2803,UMich,2015-02-09,0,2014-2015
2804,UMich,2015-02-10,0,2014-2015
2805,UMich,2015-02-11,0,2014-2015
2806,UMich,2015-02-12,0,2014-2015
2807,UMich,2015-02-13,0,2014-2015
2808,UMich,2015-02-16,1,2014-2015
2809,UMich,2015-02-17,0,2014-2015
2810,UMich,2015-02-18,0,2014-2015
2811,UMich,2015-02-19,0,2014-2015
2812,UMich,2015-02-20,0,2014-2015
2813,UMich,2015-02-23,0,2014-2015
2814,UMich,2015-02-24,0,2014-2015
2815,UMich,2015-02-25,0,2014-2015
2816,UMich,2015-02-26,1,2014-2015
2817,UMich,2015-02-27,0,2014-2015
2818,UMich,2015-03-09,0,2014-2015
2819,UMich,2015-03-10,0,2014-2015
2820,UMich,2015-03-11,0,2014-2015
2821,UMich,2015-03-12,0,2014-2015
2822,UMich,2015-03-13,0,2014-2015
2823,UMich,2015-03-16,0,2014-2015
2824,UMich,2015-03-17,0,2014-2015
2825,UMich,2015-03-18,0,2014-2015
2826,UMich,2015-03-19,0,2014-2015
2827,UMich,2015-03-20,1,2014-2015
2828,UMich,2015-03-23,0,2014-2015
2829,UMich,2015-03-24,0,2014-2015
2830,UMich,2015-03-25,0,2014-2015
2831,UMich,2015-03-26,1,2014-2015
2832,UMich,2015-03-27,0,2014-2015
2833,UMich,2015-03-30,1,2014-2015
2834,UMich,2015-03-31,1,2014-2015
2835,UMich,2015-04-01,1,2014-2015
2836,UMich,2015-04-02,0,2014-2015
2837,UMich,2015-04-03,0,2014-2015
2838,UMich,2015-04-06,0,2014-2015
2839,UMich,2015-04-07,0,2014-2015
2840,UMich,2015-04-08,0,2014-2015
2841,UMich,2015-04-09,0,2014-2015
2842,UMich,2015-04-10,0,2014-2015
2843,UMich,2015-04-13,0,2014-2015
2844,UMich,2015-04-14,0,2014-2015
2845,UMich,2015-04-15,1,2014-2015
2846,UMich,2015-04-16,0,2014-2015
2847,UMich,2015-04-17,1,2014-2015
2848,UMich,2015-04-20,0,2014-2015
2849,UMich,2015-04-21,0,2014-2015
2850,UMich,2015-05-07,0,2014-2015
2851,UMich,2015-05-14,0,2014-2015
2852,UMich,2015-05-21,0,2014-2015
2853,UMich,2015-05-28,0,2014-2015
2854,UMich,2015-06-04,0,2014-2015
2855,UMich,2015-06-11,0,2014-2015
2856,UMich,2015-06-18,0,2014-2015
2857,UMich,2015-06-25,0,2014-2015
2858,UMich,2015-07-02,0,2014-2015
2859,UMich,2015-07-09,0,2014-2015
2860,UMich,2015-07-15,0,2014-2015
2861,UMich,2015-07-23,0,2014-2015
2862,UMich,2015-07-30,0,2014-2015
2863,UMich,2015-08-06,0,2015-2016
2864,UMich,2015-08-13,0,2015-2016
2865,UMich,2015-09-08,0,2015-2016
2866,UMich,2015-09-09,0,2015-2016
2867,UMich,2015-09-10,0,2015-2016
2868,UMich,2015-09-11,0,2015-2016
2869,UMich,2015-09-14,0,2015-2016
2870,UMich,2015-09-15,0,2015-2016
2871,UMich,2015-09-16,0,2015-2016
2872,UMich,2015-09-17,1,2015-2016
2873,UMich,2015-09-18,0,2015-2016
2874,UMich,2015-09-21,0,2015-2016
2875,UMich,2015-09-22,0,2015-2016
2876,UMich,2015-09-23,0,2015-2016
2877,UMich,2015-09-24,0,2015-2016
2878,UMich,2015-09-25,1,2015-2016
2879,UMich,2015-09-28,0,2015-2016
2880,UMich,2015-09-29,0,2015-2016
2881,UMich,2015-09-30,0,2015-2016
2882,UMich,2015-10-01,0,2015-2016
2883,UMich,2015-10-02,1,2015-2016
2884,UMich,2015-10-05,0,2015-2016
2885,UMich,2015-10-06,0,2015-2016
2886,UMich,2015-10-07,0,2015-2016
2887,UMich,2015-10-08,0,2015-2016
2888,UMich,2015-10-09,0,2015-2016
2889,UMich,2015-10-12,0,2015-2016
2890,UMich,2015-10-13,0,2015-2016
2891,UMich,2015-10-14,0,2015-2016
2892,UMich,2015-10-15,0,2015-2016
2893,UMich,2015-10-16,1,2015-2016
2894,UMich,2015-10-21,0,2015-2016
2895,UMich,2015-10-22,0,2015-2016
2896,UMich,2015-10-23,0,2015-2016
2897,UMich,2015-10-26,1,2015-2016
2898,UMich,2015-10-27,0,2015-2016
2899,UMich,2015-10-28,0,2015-2016
2900,UMich,2015-10-29,0,2015-2016
2901,UMich,2015-10-30,0,2015-2016
2902,UMich,2015-11-02,0,2015-2016
2903,UMich,2015-11-03,0,2015-2016
2904,UMich,2015-11-04,0,2015-2016
2905,UMich,2015-11-05,0,2015-2016
2906,UMich,2015-11-06,0,2015-2016
2907,UMich,2015-11-09,0,2015-2016
2908,UMich,2015-11-10,0,2015-2016
2909,UMich,2015-11-11,0,2015-2016
2910,UMich,2015-11-12,0,2015-2016
2911,UMich,2015-11-13,0,2015-2016
2912,UMich,2015-11-16,0,2015-2016
2913,UMich,2015-11-17,0,2015-2016
2914,UMich,2015-11-18,0,2015-2016
2915,UMich,2015-11-19,0,2015-2016
2916,UMich,2015-11-20,0,2015-2016
2917,UMich,2015-11-23,1,2015-2016
2918,UMich,2015-11-24,0,2015-2016
2919,UMich,2015-11-25,0,2015-2016
2920,UMich,2015-11-30,0,2015-2016
2921,UMich,2015-12-01,0,2015-2016
2922,UMich,2015-12-02,1,2015-2016
2923,UMich,2015-12-03,0,2015-2016
2924,UMich,2015-12-04,0,2015-2016
2925,UMich,2015-12-07,0,2015-2016
2926,UMich,2015-12-08,0,2015-2016
2927,UMich,2015-12-09,0,2015-2016
2928,UMich,2015-12-10,0,2015-2016
2929,UMich,2015-12-11,0,2015-2016
2930,UMich,2015-12-14,0,2015-2016
2931,UMich,2016-01-06,0,2015-2016
2932,UMich,2016-01-07,0,2015-2016
2933,UMich,2016-01-08,0,2015-2016
2934,UMich,2016-01-11,0,2015-2016
2935,UMich,2016-01-12,0,2015-2016
2936,UMich,2016-01-13,0,2015-2016
2937,UMich,2016-01-14,0,2015-2016
2938,UMich,2016-01-15,0,2015-2016
2939,UMich,2016-01-19,0,2015-2016
2940,UMich,2016-01-20,0,2015-2016
2941,UMich,2016-01-21,0,2015-2016
2942,UMich,2016-01-22,0,2015-2016
2943,UMich,2016-01-25,0,2015-2016
2944,UMich,2016-01-26,0,2015-2016
2945,UMich,2016-01-27,0,2015-2016
2946,UMich,2016-01-28,0,2015-2016
2947,UMich,2016-01-29,0,2015-2016
2948,UMich,2016-02-01,0,2015-2016
2949,UMich,2016-02-02,0,2015-2016
2950,UMich,2016-02-03,0,2015-2016
2951,UMich,2016-02-04,0,2015-2016
2952,UMich,2016-02-05,0,2015-2016
2953,UMich,2016-02-08,0,2015-2016
2954,UMich,2016-02-09,0,2015-2016
2955,UMich,2016-02-10,0,2015-2016
2956,UMich,2016-02-11,0,2015-2016
2957,UMich,2016-02-12,0,2015-2016
2958,UMich,2016-02-15,0,2015-2016
2959,UMich,2016-02-16,0,2015-2016
2960,UMich,2016-02-17,0,2015-2016
2961,UMich,2016-02-18,0,2015-2016
2962,UMich,2016-02-19,0,2015-2016
2963,UMich,2016-02-22,0,2015-2016
2964,UMich,2016-02-23,0,2015-2016
2965,UMich,2016-02-24,0,2015-2016
2966,UMich,2016-02-25,0,2015-2016
2967,UMich,2016-02-26,0,2015-2016
2968,UMich,2016-03-07,1,2015-2016
2969,UMich,2016-03-08,0,2015-2016
2970,UMich,2016-03-09,0,2015-2016
2971,UMich,2016-03-10,0,2015-2016
2972,UMich,2016-03-11,0,2015-2016
2973,UMich,2016-03-14,0,2015-2016
2974,UMich,2016-03-15,0,2015-2016
2975,UMich,2016-03-16,1,2015-2016
