school,date,count,school_year,month
UF,2011-11-22,1,2011-2012,2011-11
UF,2011-11-23,1,2011-2012,2011-11
UF,2011-11-28,1,2011-2012,2011-11
UF,2011-11-29,1,2011-2012,2011-11
UF,2011-11-30,1,2011-2012,2011-11
UF,2011-12-01,1,2011-2012,2011-12
UF,2011-12-02,1,2011-2012,2011-12
UF,2011-12-05,1,2011-2012,2011-12
UF,2011-12-06,1,2011-2012,2011-12
UF,2011-12-07,1,2011-2012,2011-12
UF,2012-01-09,1,2011-2012,2012-01
UF,2012-01-10,1,2011-2012,2012-01
UF,2012-01-11,1,2011-2012,2012-01
UF,2012-01-12,1,2011-2012,2012-01
UF,2012-01-13,1,2011-2012,2012-01
UF,2012-01-17,1,2011-2012,2012-01
UF,2012-01-18,1,2011-2012,2012-01
UF,2012-01-19,1,2011-2012,2012-01
UF,2012-01-20,1,2011-2012,2012-01
UF,2012-01-23,1,2011-2012,2012-01
UF,2012-01-24,1,2011-2012,2012-01
UF,2012-01-25,1,2011-2012,2012-01
UF,2012-01-26,1,2011-2012,2012-01
UF,2012-01-27,1,2011-2012,2012-01
UF,2012-01-30,1,2011-2012,2012-01
UF,2012-01-31,1,2011-2012,2012-01
UF,2012-02-01,1,2011-2012,2012-02
UF,2012-02-02,1,2011-2012,2012-02
UF,2012-02-03,1,2011-2012,2012-02
UF,2012-02-06,1,2011-2012,2012-02
UF,2012-02-07,1,2011-2012,2012-02
UF,2012-02-08,1,2011-2012,2012-02
UF,2012-02-09,1,2011-2012,2012-02
UF,2012-02-10,1,2011-2012,2012-02
UF,2012-02-13,1,2011-2012,2012-02
UF,2012-02-14,1,2011-2012,2012-02
UF,2012-02-15,1,2011-2012,2012-02
UF,2012-02-16,1,2011-2012,2012-02
UF,2012-02-17,1,2011-2012,2012-02
UF,2012-02-20,1,2011-2012,2012-02
UF,2012-02-21,1,2011-2012,2012-02
UF,2012-02-22,1,2011-2012,2012-02
UF,2012-02-23,1,2011-2012,2012-02
UF,2012-02-24,1,2011-2012,2012-02
UF,2012-02-27,1,2011-2012,2012-02
UF,2012-02-28,1,2011-2012,2012-02
UF,2012-02-29,1,2011-2012,2012-02
UF,2012-03-01,1,2011-2012,2012-03
UF,2012-03-02,1,2011-2012,2012-03
UF,2012-03-12,1,2011-2012,2012-03
UF,2012-03-13,1,2011-2012,2012-03
UF,2012-03-14,1,2011-2012,2012-03
UF,2012-03-15,1,2011-2012,2012-03
UF,2012-03-16,1,2011-2012,2012-03
UF,2012-03-19,1,2011-2012,2012-03
UF,2012-03-20,1,2011-2012,2012-03
UF,2012-03-21,1,2011-2012,2012-03
UF,2012-03-22,1,2011-2012,2012-03
UF,2012-03-23,1,2011-2012,2012-03
UF,2012-03-26,1,2011-2012,2012-03
UF,2012-03-27,1,2011-2012,2012-03
UF,2012-03-28,1,2011-2012,2012-03
UF,2012-03-29,1,2011-2012,2012-03
UF,2012-03-30,1,2011-2012,2012-03
UF,2012-04-02,1,2011-2012,2012-04
UF,2012-04-03,1,2011-2012,2012-04
UF,2012-04-04,1,2011-2012,2012-04
UF,2012-04-05,1,2011-2012,2012-04
UF,2012-04-06,1,2011-2012,2012-04
