school,date,count,school_year,month
UCSD,2017-06-06,0,2016-2017,2017-06
UCSD,2017-10-02,0,2017-2018,2017-10
UCSD,2017-10-09,0,2017-2018,2017-10
UCSD,2017-10-16,0,2017-2018,2017-10
UCSD,2017-10-23,0,2017-2018,2017-10
UCSD,2017-10-24,0,2017-2018,2017-10
UCSD,2017-10-30,0,2017-2018,2017-10
UCSD,2017-11-06,0,2017-2018,2017-11
UCSD,2017-11-13,0,2017-2018,2017-11
UCSD,2017-11-20,0,2017-2018,2017-11
UCSD,2017-11-27,0,2017-2018,2017-11
UCSD,2017-12-04,0,2017-2018,2017-12
UCSD,2018-01-08,0,2017-2018,2018-01
UCSD,2018-01-16,0,2017-2018,2018-01
UCSD,2018-01-22,0,2017-2018,2018-01
UCSD,2018-01-29,0,2017-2018,2018-01
UCSD,2018-02-05,0,2017-2018,2018-02
UCSD,2018-02-12,0,2017-2018,2018-02
UCSD,2018-02-20,0,2017-2018,2018-02
UCSD,2018-02-26,0,2017-2018,2018-02
UCSD,2018-03-05,0,2017-2018,2018-03
UCSD,2018-03-12,0,2017-2018,2018-03
UCSD,2018-04-02,0,2017-2018,2018-04
UCSD,2018-04-09,1,2017-2018,2018-04
UCSD,2018-04-16,0,2017-2018,2018-04
UCSD,2018-04-23,0,2017-2018,2018-04
UCSD,2018-04-30,1,2017-2018,2018-04
UCSD,2018-05-07,0,2017-2018,2018-05
UCSD,2018-05-14,0,2017-2018,2018-05
UCSD,2018-05-21,1,2017-2018,2018-05
UCSD,2018-05-29,0,2017-2018,2018-05
UCSD,2018-06-04,0,2017-2018,2018-06
UCSD,2018-10-01,0,2018-2019,2018-10
UCSD,2018-10-08,0,2018-2019,2018-10
UCSD,2018-10-15,0,2018-2019,2018-10
UCSD,2018-10-22,0,2018-2019,2018-10
UCSD,2018-10-29,0,2018-2019,2018-10
UCSD,2018-11-05,0,2018-2019,2018-11
UCSD,2018-11-13,0,2018-2019,2018-11
UCSD,2018-11-19,0,2018-2019,2018-11
UCSD,2018-11-26,0,2018-2019,2018-11
UCSD,2018-12-03,0,2018-2019,2018-12
UCSD,2019-01-07,0,2018-2019,2019-01
UCSD,2019-01-14,0,2018-2019,2019-01
UCSD,2019-01-22,0,2018-2019,2019-01
UCSD,2019-01-28,0,2018-2019,2019-01
UCSD,2019-02-04,0,2018-2019,2019-02
UCSD,2019-02-11,0,2018-2019,2019-02
UCSD,2019-02-19,1,2018-2019,2019-02
UCSD,2019-02-25,0,2018-2019,2019-02
UCSD,2019-03-04,0,2018-2019,2019-03
UCSD,2019-03-11,0,2018-2019,2019-03
UCSD,2019-04-01,0,2018-2019,2019-04
UCSD,2019-04-08,0,2018-2019,2019-04
UCSD,2019-04-15,1,2018-2019,2019-04
UCSD,2019-04-22,0,2018-2019,2019-04
UCSD,2019-04-29,0,2018-2019,2019-04
UCSD,2019-05-06,0,2018-2019,2019-05
UCSD,2019-05-13,1,2018-2019,2019-05
UCSD,2019-05-20,0,2018-2019,2019-05
UCSD,2019-05-28,0,2018-2019,2019-05
UCSD,2019-09-30,0,2019-2020,2019-09
UCSD,2019-10-07,0,2019-2020,2019-10
UCSD,2019-10-14,0,2019-2020,2019-10
UCSD,2019-10-21,0,2019-2020,2019-10
UCSD,2019-10-28,0,2019-2020,2019-10
UCSD,2019-11-18,0,2019-2020,2019-11
UCSD,2019-11-25,0,2019-2020,2019-11
UCSD,2019-12-02,0,2019-2020,2019-12
UCSD,2020-01-06,0,2019-2020,2020-01
UCSD,2020-01-13,0,2019-2020,2020-01
UCSD,2020-01-21,0,2019-2020,2020-01
UCSD,2020-01-27,0,2019-2020,2020-01
UCSD,2020-02-03,0,2019-2020,2020-02
UCSD,2020-02-10,0,2019-2020,2020-02
UCSD,2020-02-18,0,2019-2020,2020-02
UCSD,2020-02-24,0,2019-2020,2020-02
UCSD,2020-03-02,0,2019-2020,2020-03
UCSD,2020-03-09,0,2019-2020,2020-03
UCSD,2020-03-15,0,2019-2020,2020-03
UCSD,2020-03-22,0,2019-2020,2020-03
UCSD,2020-03-29,0,2019-2020,2020-03
UCSD,2020-04-05,0,2019-2020,2020-04
UCSD,2020-04-12,0,2019-2020,2020-04
UCSD,2020-04-19,0,2019-2020,2020-04
UCSD,2020-04-26,0,2019-2020,2020-04
UCSD,2020-05-03,0,2019-2020,2020-05
UCSD,2020-05-10,0,2019-2020,2020-05
UCSD,2020-05-17,0,2019-2020,2020-05
