school,date,count,school_year,month
York,2022-02-23,0,2021-2022,2022-02
York,2022-02-24,0,2021-2022,2022-02
York,2022-02-27,0,2021-2022,2022-02
York,2022-02-28,0,2021-2022,2022-02
York,2022-03-27,0,2021-2022,2022-03
York,2022-03-28,0,2021-2022,2022-03
York,2022-03-29,0,2021-2022,2022-03
York,2022-03-30,0,2021-2022,2022-03
York,2022-03-31,0,2021-2022,2022-03
York,2022-04-05,0,2021-2022,2022-04
York,2022-04-06,0,2021-2022,2022-04
York,2022-04-07,0,2021-2022,2022-04
York,2022-04-08,0,2021-2022,2022-04
York,2022-04-10,1,2021-2022,2022-04
York,2022-07-26,0,2021-2022,2022-07
York,2022-09-16,0,2022-2023,2022-09
York,2022-09-18,0,2022-2023,2022-09
York,2022-09-19,0,2022-2023,2022-09
York,2022-09-22,0,2022-2023,2022-09
York,2022-09-23,0,2022-2023,2022-09
York,2022-09-26,0,2022-2023,2022-09
York,2022-09-27,0,2022-2023,2022-09
York,2022-09-28,0,2022-2023,2022-09
York,2022-09-29,0,2022-2023,2022-09
York,2022-09-30,0,2022-2023,2022-09
York,2022-10-19,0,2022-2023,2022-10
York,2022-10-20,0,2022-2023,2022-10
York,2022-10-21,0,2022-2023,2022-10
York,2022-10-24,0,2022-2023,2022-10
York,2022-10-25,0,2022-2023,2022-10
York,2022-10-26,0,2022-2023,2022-10
York,2022-10-27,0,2022-2023,2022-10
York,2022-10-28,0,2022-2023,2022-10
York,2022-10-31,0,2022-2023,2022-10
York,2022-11-04,0,2022-2023,2022-11
York,2022-11-08,0,2022-2023,2022-11
York,2022-11-10,0,2022-2023,2022-11
York,2022-11-11,0,2022-2023,2022-11
York,2022-11-14,0,2022-2023,2022-11
York,2022-11-15,0,2022-2023,2022-11
York,2022-11-23,0,2022-2023,2022-11
York,2022-11-29,0,2022-2023,2022-11
York,2022-12-05,0,2022-2023,2022-12
York,2023-01-18,0,2022-2023,2023-01
York,2023-01-19,0,2022-2023,2023-01
York,2023-01-24,0,2022-2023,2023-01
York,2023-01-27,0,2022-2023,2023-01
York,2023-01-30,0,2022-2023,2023-01
York,2023-01-31,0,2022-2023,2023-01
York,2023-02-07,1,2022-2023,2023-02
York,2023-02-08,0,2022-2023,2023-02
