school,date,count,school_year,month
Georgetown,2012-03-01,1,2011-2012,2012-03
Georgetown,2012-03-02,1,2011-2012,2012-03
Georgetown,2012-03-13,1,2011-2012,2012-03
Georgetown,2012-03-14,1,2011-2012,2012-03
Georgetown,2012-03-15,1,2011-2012,2012-03
Georgetown,2012-03-16,1,2011-2012,2012-03
Georgetown,2012-03-18,1,2011-2012,2012-03
Georgetown,2012-03-19,1,2011-2012,2012-03
Georgetown,2012-03-20,1,2011-2012,2012-03
Georgetown,2012-03-22,1,2011-2012,2012-03
Georgetown,2012-03-23,1,2011-2012,2012-03
Georgetown,2012-03-24,1,2011-2012,2012-03
Georgetown,2012-03-25,1,2011-2012,2012-03
Georgetown,2012-03-26,1,2011-2012,2012-03
Georgetown,2012-03-27,1,2011-2012,2012-03
Georgetown,2012-03-28,1,2011-2012,2012-03
Georgetown,2012-03-29,1,2011-2012,2012-03
Georgetown,2012-03-30,1,2011-2012,2012-03
Georgetown,2012-03-31,1,2011-2012,2012-03
Georgetown,2012-04-01,1,2011-2012,2012-04
Georgetown,2012-04-03,1,2011-2012,2012-04
Georgetown,2012-04-04,1,2011-2012,2012-04
Georgetown,2012-04-05,1,2011-2012,2012-04
Georgetown,2012-04-08,1,2011-2012,2012-04
Georgetown,2012-04-11,1,2011-2012,2012-04
Georgetown,2012-04-12,1,2011-2012,2012-04
Georgetown,2012-04-13,1,2011-2012,2012-04
Georgetown,2012-04-15,1,2011-2012,2012-04
Georgetown,2012-04-16,1,2011-2012,2012-04
Georgetown,2012-04-17,1,2011-2012,2012-04
Georgetown,2012-04-18,1,2011-2012,2012-04
Georgetown,2012-04-20,1,2011-2012,2012-04
Georgetown,2012-04-21,1,2011-2012,2012-04
Georgetown,2012-04-22,1,2011-2012,2012-04
Georgetown,2012-04-23,1,2011-2012,2012-04
Georgetown,2012-04-24,1,2011-2012,2012-04
Georgetown,2012-04-26,1,2011-2012,2012-04
Georgetown,2012-04-27,1,2011-2012,2012-04
Georgetown,2012-04-30,1,2011-2012,2012-04
Georgetown,2012-05-02,1,2011-2012,2012-05
Georgetown,2012-05-05,1,2011-2012,2012-05
Georgetown,2012-05-08,1,2011-2012,2012-05
Georgetown,2012-05-11,1,2011-2012,2012-05
Georgetown,2012-05-14,1,2011-2012,2012-05
Georgetown,2012-05-17,1,2011-2012,2012-05
Georgetown,2012-05-18,1,2011-2012,2012-05
Georgetown,2012-05-20,1,2011-2012,2012-05
Georgetown,2012-05-30,1,2011-2012,2012-05
Georgetown,2012-06-04,1,2011-2012,2012-06
